user_idx,method,family,n_windows,total_loss,mean_loss,expected_coverage,historical_total_loss,online_total_loss,best_fixed_expert_loss,regret_to_best_fixed_expert
642,PredictionOnly,prediction,12,10.796000000000001,0.8996666666666667,0.10033333333333327,10.796000000000001,7.0040000000000004,7.0040000000000004,3.7920000000000007
642,OnlineOnly,online,12,7.0040000000000004,0.5836666666666667,0.41633333333333333,10.796000000000001,7.0040000000000004,7.0040000000000004,0.0
642,StaticMixture,static,12,7.952,0.6626666666666666,0.3373333333333334,10.796000000000001,7.0040000000000004,7.0040000000000004,0.9479999999999995
642,Hedge,hedge,12,7.473728173687719,0.6228106811406432,0.3771893188593568,10.796000000000001,7.0040000000000004,7.0040000000000004,0.46972817368771835
642,ShiftAwareAdaptiveTrust,shift,12,8.855213980504917,0.7379344983754098,0.2620655016245902,10.796000000000001,7.0040000000000004,7.0040000000000004,1.8512139805049168
643,PredictionOnly,prediction,8,7.976000000000001,0.9970000000000001,0.0029999999999998916,7.976000000000001,3.568,3.568,4.408000000000001
643,OnlineOnly,online,8,3.568,0.446,0.554,7.976000000000001,3.568,3.568,0.0
643,StaticMixture,static,8,4.67,0.58375,0.41625,7.976000000000001,3.568,3.568,1.1019999999999999
643,Hedge,hedge,8,4.207791138273928,0.525973892284241,0.47402610771575904,7.976000000000001,3.568,3.568,0.6397911382739276
643,ShiftAwareAdaptiveTrust,shift,8,4.5223816943311945,0.5652977117913993,0.4347022882086007,7.976000000000001,3.568,3.568,0.9543816943311945
644,PredictionOnly,prediction,15,14.096,0.9397333333333333,0.06026666666666669,14.096,8.264000000000001,8.264000000000001,5.831999999999999
644,OnlineOnly,online,15,8.264000000000001,0.5509333333333334,0.4490666666666666,14.096,8.264000000000001,8.264000000000001,0.0
644,StaticMixture,static,15,9.722,0.6481333333333333,0.35186666666666666,14.096,8.264000000000001,8.264000000000001,1.4579999999999984
644,Hedge,hedge,15,8.755147034943066,0.5836764689962044,0.4163235310037956,14.096,8.264000000000001,8.264000000000001,0.4911470349430651
644,ShiftAwareAdaptiveTrust,shift,15,10.04394724476818,0.6695964829845453,0.3304035170154547,14.096,8.264000000000001,8.264000000000001,1.779947244768179
645,PredictionOnly,prediction,4,3.651483870967742,0.9128709677419355,0.08712903225806445,3.651483870967742,2.715032258064516,2.715032258064516,0.9364516129032263
645,OnlineOnly,online,4,2.715032258064516,0.678758064516129,0.32124193548387103,3.651483870967742,2.715032258064516,2.715032258064516,0.0
645,StaticMixture,static,4,2.9491451612903226,0.7372862903225806,0.26271370967741936,3.651483870967742,2.715032258064516,2.715032258064516,0.2341129032258067
645,Hedge,hedge,4,3.0661730288395828,0.7665432572098957,0.2334567427901043,3.651483870967742,2.715032258064516,2.715032258064516,0.3511407707750669
645,ShiftAwareAdaptiveTrust,shift,4,3.2867411937970905,0.8216852984492726,0.17831470155072737,3.651483870967742,2.715032258064516,2.715032258064516,0.5717089357325746
646,PredictionOnly,prediction,4,3.8279678714859435,0.9569919678714859,0.04300803212851412,3.8279678714859435,3.511726907630522,3.511726907630522,0.31624096385542133
646,OnlineOnly,online,4,3.511726907630522,0.8779317269076305,0.12206827309236945,3.8279678714859435,3.511726907630522,3.511726907630522,0.0
646,StaticMixture,static,4,3.5907871485943774,0.8976967871485944,0.10230321285140564,3.8279678714859435,3.511726907630522,3.511726907630522,0.07906024096385522
646,Hedge,hedge,4,3.6545027419543743,0.9136256854885936,0.08637431451140642,3.8279678714859435,3.511726907630522,3.511726907630522,0.1427758343238521
646,ShiftAwareAdaptiveTrust,shift,4,3.6885909054306216,0.9221477263576554,0.0778522736423446,3.8279678714859435,3.511726907630522,3.511726907630522,0.17686399780009943
647,PredictionOnly,prediction,15,13.466598259276225,0.8977732172850816,0.10222678271491836,13.466598259276225,10.965519163231027,10.965519163231027,2.5010790960451974
647,OnlineOnly,online,15,10.965519163231027,0.7310346108820684,0.26896538911793155,13.466598259276225,10.965519163231027,10.965519163231027,0.0
647,StaticMixture,static,15,11.590788937242325,0.7727192624828216,0.22728073751717837,13.466598259276225,10.965519163231027,10.965519163231027,0.6252697740112971
647,Hedge,hedge,15,11.437371442721187,0.7624914295147458,0.2375085704852542,13.466598259276225,10.965519163231027,10.965519163231027,0.4718522794901592
647,ShiftAwareAdaptiveTrust,shift,15,11.92825642900503,0.795217095267002,0.20478290473299798,13.466598259276225,10.965519163231027,10.965519163231027,0.9627372657740025
648,PredictionOnly,prediction,19,17.850201834862382,0.9394843070980201,0.06051569290197989,17.850201834862382,11.982211019829727,11.982211019829727,5.867990815032655
648,OnlineOnly,online,19,11.982211019829727,0.6306426852541961,0.3693573147458039,17.850201834862382,11.982211019829727,11.982211019829727,0.0
648,StaticMixture,static,19,13.44920872358789,0.7078530907151521,0.2921469092848479,17.850201834862382,11.982211019829727,11.982211019829727,1.4669977037581639
648,Hedge,hedge,19,12.429109598422317,0.6541636630748587,0.34583633692514126,17.850201834862382,11.982211019829727,11.982211019829727,0.44689857859258986
648,ShiftAwareAdaptiveTrust,shift,19,14.346662186785931,0.755087483515049,0.24491251648495105,17.850201834862382,11.982211019829727,11.982211019829727,2.3644511669562043
649,PredictionOnly,prediction,17,15.90144129554656,0.9353788997380329,0.0646211002619671,15.90144129554656,4.25697165991903,4.25697165991903,11.64446963562753
649,OnlineOnly,online,17,4.25697165991903,0.2504100976422959,0.7495899023577042,15.90144129554656,4.25697165991903,4.25697165991903,0.0
649,StaticMixture,static,17,7.16808906882591,0.42165229816622996,0.57834770183377,15.90144129554656,4.25697165991903,4.25697165991903,2.91111740890688
649,Hedge,hedge,17,4.8197288232771704,0.28351346019277474,0.7164865398072253,15.90144129554656,4.25697165991903,4.25697165991903,0.5627571633581407
649,ShiftAwareAdaptiveTrust,shift,17,6.429677119336085,0.3782163011374168,0.6217836988625832,15.90144129554656,4.25697165991903,4.25697165991903,2.172705459417055
650,PredictionOnly,prediction,3,2.8873759169797815,0.9624586389932605,0.03754136100673955,2.8873759169797815,2.082061907317946,2.082061907317946,0.8053140096618354
650,OnlineOnly,online,3,2.082061907317946,0.6940206357726487,0.3059793642273513,2.8873759169797815,2.082061907317946,2.082061907317946,0.0
650,StaticMixture,static,3,2.2833904097334052,0.7611301365778017,0.2388698634221983,2.8873759169797815,2.082061907317946,2.082061907317946,0.2013285024154592
650,Hedge,hedge,3,2.4094195709425894,0.8031398569808631,0.1968601430191369,2.8873759169797815,2.082061907317946,2.082061907317946,0.32735766362464336
650,ShiftAwareAdaptiveTrust,shift,3,2.474773672316058,0.824924557438686,0.17507544256131402,2.8873759169797815,2.082061907317946,2.082061907317946,0.3927117649981118
652,PredictionOnly,prediction,60,59.20260665513466,0.986710110918911,0.013289889081088968,59.20260665513466,42.895664275805395,42.895664275805395,16.306942379329264
652,OnlineOnly,online,60,42.895664275805395,0.7149277379300899,0.2850722620699101,59.20260665513466,42.895664275805395,42.895664275805395,0.0
652,StaticMixture,static,60,46.972399870637716,0.7828733311772953,0.2171266688227047,59.20260665513466,42.895664275805395,42.895664275805395,4.076735594832321
652,Hedge,hedge,60,43.32742090792296,0.7221236817987161,0.2778763182012839,59.20260665513466,42.895664275805395,42.895664275805395,0.431756632117569
652,ShiftAwareAdaptiveTrust,shift,60,48.082036424306416,0.8013672737384403,0.1986327262615597,59.20260665513466,42.895664275805395,42.895664275805395,5.186372148501022
653,PredictionOnly,prediction,8,7.808,0.976,0.02400000000000002,7.808,4.84,4.84,2.968
653,OnlineOnly,online,8,4.84,0.605,0.395,7.808,4.84,4.84,0.0
653,StaticMixture,static,8,5.582000000000001,0.6977500000000001,0.3022499999999999,7.808,4.84,4.84,0.7420000000000009
653,Hedge,hedge,8,5.324915927157908,0.6656144908947385,0.33438550910526155,7.808,4.84,4.84,0.48491592715790777
